q1_DT,q2_DT,q3_DT,q4_DT,q5_DT,q6_DT,q1_PT,q2_PT,q3_PT,q4_PT,q5_PT,q6_PT,q1_e,q2_e,q3_e,q4_e,q5_e,q6_e,x_DT,y_DT,z_DT,roll_DT,pitch_DT,yaw_DT
-4.349897520355098,2.8559933214452666,-4.487989505128276,-6.283185307179586,0.0,0.0,-4.34989683213394,2.8559931544151476,-4.48798915511238,-6.283185347150184,-4.777594589253825e-07,-2.658102664990686e-07,6.882211582848186e-07,-1.670301190692669e-07,3.500158962665978e-07,-3.997059749849541e-08,-4.777594591054424e-07,-2.6581026668637264e-07,0.15136814084716116,0.23016696234369818,0.30125504609723985,-1.5707963267948957,1.5095964699067843,-1.208304866765304
0.4833219467061216,3.9983906500233726,-2.6927937030769655,0.0,0.0,0.0,0.4833220850345844,3.998390873178362,-2.6927927924231776,-2.0223940187634994e-07,1.3717396896998862e-09,5.336413756575107e-07,1.3832846290640077e-07,2.2315498959812885e-07,9.106537879333132e-07,-2.02239401669857e-07,1.371739610789291e-09,5.336413755330227e-07,0.26837782013579103,-0.11116148658844072,0.10779584627934649,1.5707963267948963,-1.305596946946407,0.4833219467061218
4.349897520355098,-2.8559933214452666,-2.6927937030769655,3.141592653589793,-6.283185307179586,0.0,4.349897330316394,-2.8559932931082828,-2.692793628449984,3.14159271877519,-6.283184742156504,3.6868407653620744e-07,-1.900387038844542e-07,2.8336983870502763e-08,7.46269814833056e-08,6.518539708011417e-08,5.65023082543803e-07,3.686840766015109e-07,-0.21511817732574048,0.06207193106425265,0.14094165751337698,-1.5707963267948963,0.7343982826573543,1.2083048667653051
-2.4166097335306103,-0.571198664289053,-0.8975979010256552,-6.283185307179586,-6.283185307179586,0.0,-2.416610231913582,-0.5711990237983965,-0.8975975053874345,-6.283185645290954,-6.283185626197741,-5.673869196672499e-07,-4.983829717808419e-07,-3.5950934362816156e-07,3.956382208514242e-07,-3.3811136734840375e-07,-3.1901815500390285e-07,-5.673869196698433e-07,0.08518703951110455,0.3735944430611501,0.4869243791812516,1.5707963267948937,1.468796565314708,-2.4166097335306134
-6.283185307179586,-2.8559933214452666,0.8975979010256552,-3.141592653589793,6.283185307179586,0.0,-6.283184665272303,-2.8559934021292275,0.8975978245787208,-3.141592663044533,6.2831849066860155,-2.2995956275026935e-08,6.419072828833805e-07,-8.068396084581764e-08,-7.644693411634762e-08,-9.454740101944026e-09,-4.0049357075133685e-07,-2.29959562503268e-08,0.3932856823367375,-0.2231499999999999,0.3855911575642285,1.570796326794896,-1.1831972331701819,1.0429346710688207e-15
0.4833219467061216,3.9983906500233726,2.6927937030769655,6.283185307179586,6.283185307179586,0.0,0.48332142412906137,3.998390602512602,2.6927936008749422,6.283185530011661,6.2831857453351,2.2744871983275753e-07,-5.225770602912405e-07,-4.751077042897123e-08,-1.02202023288811e-07,2.2283207457007848e-07,4.3815551364900784e-07,2.2744871985835857e-07,0.1016275791140342,-0.19867876435446702,0.17297653629448997,1.5707963267948963,-0.4079990459207513,0.4833219467061219
-5.316541413767342,-0.571198664289053,-6.283185307179586,6.283185307179586,0.0,0.0,-5.316541077194164,-0.571198746213987,-6.283185804608878,6.283185673347534,-2.1606388513034397e-07,-3.0992076957394084e-07,3.3657317821678134e-07,-8.192493394787448e-08,-4.974292915349565e-07,3.6616794751864745e-07,-2.1606388500572393e-07,-3.099207694923223e-07,-0.060838403526112625,-0.48096458388047636,0.3269867043457027,1.5707963267948966,0.5711986642890531,0.9666438934122443
-0.4833219467061225,6.283185307179586,4.487989505128276,-6.283185307179586,-6.283185307179586,0.0,-0.4833220744190739,6.283185699151981,4.487989776664903,-6.283185518739288,-6.283185402531133,1.3342348807138702e-07,-1.277129513255204e-07,3.919723949863396e-07,2.7153662696122183e-07,-2.115597022012139e-07,-9.535154710249572e-08,1.3342348825773342e-07,-0.3510273435581056,-0.06778367043501946,0.37869679259033634,-1.5707963267948952,1.3463968515384825,2.658270706883672
-4.349897520355098,2.8559933214452666,-4.487989505128276,-3.141592653589793,0.0,0.0,-4.349897790488256,2.8559936241396784,-4.487989486171892,-3.1415926504828513,4.762707260071471e-07,3.2324594952998386e-08,-2.7013315762047796e-07,3.026944117578978e-07,1.8956384018053996e-08,3.1069418149343164e-09,4.762707259686749e-07,3.232459500068785e-08,0.09095040843823587,0.389475429916481,0.2908147505949514,1.5707963267948957,-1.509596469906784,1.9332877868244893
-5.316541413767342,-1.7135959928671598,-6.283185307179586,3.141592653589793,-6.283185307179586,0.0,-5.3165412587814,-1.713595882176341,-6.283184859580901,3.1415926306667727,-6.28318560038733,-4.6447506806705954e-07,1.5498594230223262e-07,1.1069081873316122e-07,4.475986852270353e-07,-2.2923020370768654e-08,-2.932077434181224e-07,-4.644750681848109e-07,0.26856519171544807,-0.0037410881238072735,0.5918043721324913,1.570796326794898,-1.4279966607226335,0.966643893412243
